"ID","NAME","TYPE","TENANTID","KIND","LOCATION","RESOURCEGROUP","SUBSCRIPTIONID","MANAGEDBY","SKU","PLAN","PROPERTIES","TAGS","IDENTITY","ZONES","EXTENDEDLOCATION"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-3d537b2b-7068-4147-b0c2-67124cc3034e","datacluster-f8mdw-dynamic-pvc-3d537b2b-7068-4147-b0c2-67124cc3034e","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2023-08-31T07:44:00.193Z"",""diskSizeGB"":2,""diskSizeBytes"":2147483648,""creationData"":{""createOption"":""Empty""},""diskState"":""Unattached"",""LastOwnershipUpdateTime"":""2023-09-11T11:41:32.173Z"",""uniqueId"":""21e78706-362e-4833-9a42-876df9a265cc"",""diskIOPSReadWrite"":120,""diskMBpsReadWrite"":25,""tier"":""P1""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""vlad-dev"",""kubernetes.io-created-for-pvc-name"":""provenance-repository-simple-nifi-node-default-0"",""kubernetes.io-created-for-pv-name"":""pvc-3d537b2b-7068-4147-b0c2-67124cc3034e"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2023-08-31"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""3""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-4521bfd8-40dd-4e65-932e-edc23581287f","datacluster-f8mdw-dynamic-pvc-4521bfd8-40dd-4e65-932e-edc23581287f","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2024-03-04T15:05:04.595Z"",""diskSizeGB"":15,""diskSizeBytes"":16106127360,""creationData"":{""createOption"":""Empty""},""diskState"":""Unattached"",""LastOwnershipUpdateTime"":""2024-03-12T14:59:11.026Z"",""uniqueId"":""0958fbd6-3b94-4f96-8534-dd22014cad5c"",""diskIOPSReadWrite"":120,""diskMBpsReadWrite"":25,""tier"":""P3""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""mongodb-test"",""kubernetes.io-created-for-pvc-name"":""data-oren-rs-2"",""kubernetes.io-created-for-pv-name"":""pvc-4521bfd8-40dd-4e65-932e-edc23581287f"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2024-03-04"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""1""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-49b03aa1-3ae4-4771-9d45-6c0ec3741289","datacluster-f8mdw-dynamic-pvc-49b03aa1-3ae4-4771-9d45-6c0ec3741289","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""diskSizeGB"":15,""timeCreated"":""2023-11-21T13:06:43.086Z"",""diskSizeBytes"":16106127360,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2024-03-04T11:45:54.94Z"",""diskState"":""Unattached"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""uniqueId"":""3a80bca9-63f5-4794-b1fc-3ecde40fbf71"",""tier"":""P3""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""mongodb-test"",""kubernetes.io-created-for-pvc-name"":""data-om-db-0"",""kubernetes.io-created-for-pv-name"":""pvc-49b03aa1-3ae4-4771-9d45-6c0ec3741289"",""application"":""none"",""cost_center"":""evasterias"",""department"":""turkiz"",""created_on_date"":""2023-11-21"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""2""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-49bd2665-9270-4225-a44e-521fa6be6829","datacluster-f8mdw-dynamic-pvc-49bd2665-9270-4225-a44e-521fa6be6829","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""diskSizeGB"":4,""timeCreated"":""2023-08-31T07:44:00.24Z"",""diskSizeBytes"":4294967296,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2023-09-11T11:40:07.689Z"",""diskState"":""Unattached"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""uniqueId"":""0cdf0f83-a8db-4771-a105-50257435c1c0"",""tier"":""P1""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""vlad-dev"",""kubernetes.io-created-for-pvc-name"":""content-repository-simple-nifi-node-default-1"",""kubernetes.io-created-for-pv-name"":""pvc-49bd2665-9270-4225-a44e-521fa6be6829"",""application"":""none"",""cost_center"":""evasterias"",""department"":""turkiz"",""created_on_date"":""2023-08-31"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""2""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-4b276aeb-eb5a-4a91-962b-51d787a32aad","datacluster-f8mdw-dynamic-pvc-4b276aeb-eb5a-4a91-962b-51d787a32aad","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2024-03-04T11:49:03.224Z"",""diskSizeGB"":15,""diskSizeBytes"":16106127360,""creationData"":{""createOption"":""Empty""},""diskState"":""Unattached"",""LastOwnershipUpdateTime"":""2024-03-04T11:50:51.023Z"",""uniqueId"":""f6dd2fd7-20e7-4798-aace-18ec260aafcc"",""diskIOPSReadWrite"":120,""diskMBpsReadWrite"":25,""tier"":""P3""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""mongodb-test"",""kubernetes.io-created-for-pvc-name"":""data-mongodb-test-db-0"",""kubernetes.io-created-for-pv-name"":""pvc-4b276aeb-eb5a-4a91-962b-51d787a32aad"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2024-03-04"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""2""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-4c97c63e-a8c7-4333-acf2-b93a65ef6f2f","datacluster-f8mdw-dynamic-pvc-4c97c63e-a8c7-4333-acf2-b93a65ef6f2f","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""diskSizeGB"":2,""timeCreated"":""2023-10-17T14:09:07.067Z"",""diskSizeBytes"":2147483648,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2023-10-17T14:10:36.053Z"",""diskState"":""Unattached"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""uniqueId"":""2b677836-b7bf-4ee4-aa88-66a6f5bf8263"",""tier"":""P1""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""kafka-client-dev"",""kubernetes.io-created-for-pvc-name"":""data-clinet-test-2-zookeeper-0"",""kubernetes.io-created-for-pv-name"":""pvc-4c97c63e-a8c7-4333-acf2-b93a65ef6f2f"",""application"":""none"",""cost_center"":""evasterias"",""department"":""turkiz"",""created_on_date"":""2023-10-17"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""2""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-4dbd3962-b1d5-45ca-89c1-f6f650d8bebe","datacluster-f8mdw-dynamic-pvc-4dbd3962-b1d5-45ca-89c1-f6f650d8bebe","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""diskSizeGB"":1,""timeCreated"":""2023-08-31T07:42:45.006Z"",""diskSizeBytes"":1073741824,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2023-09-11T11:40:00.423Z"",""diskState"":""Unattached"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""uniqueId"":""3e04deee-cbb1-4cf1-bceb-7f7ca54480ce"",""tier"":""P1""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""vlad-dev"",""kubernetes.io-created-for-pvc-name"":""data-simple-zk-server-default-0"",""kubernetes.io-created-for-pv-name"":""pvc-4dbd3962-b1d5-45ca-89c1-f6f650d8bebe"",""application"":""none"",""cost_center"":""evasterias"",""department"":""turkiz"",""created_on_date"":""2023-08-31"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""1""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-5136e18b-df37-42ae-b9a3-6a4b7a19c0a0","datacluster-f8mdw-dynamic-pvc-5136e18b-df37-42ae-b9a3-6a4b7a19c0a0","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""diskSizeGB"":8,""timeCreated"":""2023-09-07T05:46:16.685Z"",""diskSizeBytes"":8589934592,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2023-09-07T06:43:30.82Z"",""diskState"":""Unattached"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""uniqueId"":""43d0059a-de2b-498b-9eaa-1fe47e478208"",""tier"":""P2""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""bookstack"",""kubernetes.io-created-for-pvc-name"":""data-my-release-postgresql-0"",""kubernetes.io-created-for-pv-name"":""pvc-5136e18b-df37-42ae-b9a3-6a4b7a19c0a0"",""application"":""none"",""cost_center"":""evasterias"",""department"":""turkiz"",""created_on_date"":""2023-09-07"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""1""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-54171503-d2ad-4070-a6b1-cdbac7bf8526","datacluster-f8mdw-dynamic-pvc-54171503-d2ad-4070-a6b1-cdbac7bf8526","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""diskSizeGB"":2,""timeCreated"":""2023-10-19T12:47:06.615Z"",""diskSizeBytes"":2147483648,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2023-10-22T02:39:57.601Z"",""diskState"":""Unattached"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""uniqueId"":""268206c0-dd5b-4e5c-966e-43cb0da002a0"",""tier"":""P1""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""kafka-test"",""kubernetes.io-created-for-pvc-name"":""data-kafka-auth-1-kafka-2"",""kubernetes.io-created-for-pv-name"":""pvc-54171503-d2ad-4070-a6b1-cdbac7bf8526"",""application"":""none"",""cost_center"":""evasterias"",""department"":""turkiz"",""created_on_date"":""2023-10-19"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""2""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-58153302-601f-45cd-b7f7-f228e1f2a29b","datacluster-f8mdw-dynamic-pvc-58153302-601f-45cd-b7f7-f228e1f2a29b","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2023-11-21T12:57:55.04Z"",""diskSizeGB"":15,""diskSizeBytes"":16106127360,""creationData"":{""createOption"":""Empty""},""diskState"":""Unattached"",""LastOwnershipUpdateTime"":""2023-11-21T12:59:29.43Z"",""uniqueId"":""e05c449e-dbe7-4850-91d3-5f2450ef1c21"",""diskIOPSReadWrite"":120,""diskMBpsReadWrite"":25,""tier"":""P3""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""mongodb-test"",""kubernetes.io-created-for-pvc-name"":""data-ops-manager-external-db-0"",""kubernetes.io-created-for-pv-name"":""pvc-58153302-601f-45cd-b7f7-f228e1f2a29b"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2023-11-21"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""2""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-58721f25-a9d6-4198-a725-0ecf79d4e999","datacluster-f8mdw-dynamic-pvc-58721f25-a9d6-4198-a725-0ecf79d4e999","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""diskSizeGB"":1,""timeCreated"":""2023-08-31T07:42:43.412Z"",""diskSizeBytes"":1073741824,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2023-09-11T11:41:07.282Z"",""diskState"":""Unattached"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""uniqueId"":""0822aa09-1603-4b49-a771-dca94ae029d8"",""tier"":""P1""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""vlad-dev"",""kubernetes.io-created-for-pvc-name"":""data-simple-zk-server-default-1"",""kubernetes.io-created-for-pv-name"":""pvc-58721f25-a9d6-4198-a725-0ecf79d4e999"",""application"":""none"",""cost_center"":""evasterias"",""department"":""turkiz"",""created_on_date"":""2023-08-31"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""2""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-5cf80c7d-ce36-42f5-bfd6-9c012b380870","datacluster-f8mdw-dynamic-pvc-5cf80c7d-ce36-42f5-bfd6-9c012b380870","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""diskSizeGB"":15,""timeCreated"":""2023-12-10T00:43:05.696Z"",""diskSizeBytes"":16106127360,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2023-12-10T02:43:51.84Z"",""diskState"":""Unattached"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""uniqueId"":""3eaebab1-f329-4249-9483-1a3561bfe773"",""tier"":""P3""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""mongodb"",""kubernetes.io-created-for-pvc-name"":""data-sample-mongodb-replicaset-2"",""kubernetes.io-created-for-pv-name"":""pvc-5cf80c7d-ce36-42f5-bfd6-9c012b380870"",""application"":""none"",""cost_center"":""evasterias"",""department"":""turkiz"",""created_on_date"":""2023-12-10"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""3""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-5d951884-dc1b-4dcc-ad26-d15eaad4038d","datacluster-f8mdw-dynamic-pvc-5d951884-dc1b-4dcc-ad26-d15eaad4038d","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""diskSizeGB"":1,""timeCreated"":""2024-03-12T14:39:07.91Z"",""diskSizeBytes"":1073741824,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2024-03-12T14:59:12.26Z"",""diskState"":""Unattached"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""uniqueId"":""1c13f86c-7510-43e6-a066-8cc5147e2a29"",""tier"":""P1""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""mongodb-test"",""kubernetes.io-created-for-pvc-name"":""logs-oren-rs-1"",""kubernetes.io-created-for-pv-name"":""pvc-5d951884-dc1b-4dcc-ad26-d15eaad4038d"",""application"":""none"",""cost_center"":""evasterias"",""department"":""turkiz"",""created_on_date"":""2024-03-12"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""2""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-5e9a4fc0-1dc5-42dc-9046-1aa9dbc63227","datacluster-f8mdw-dynamic-pvc-5e9a4fc0-1dc5-42dc-9046-1aa9dbc63227","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2023-08-31T07:44:00.287Z"",""diskSizeGB"":1,""diskSizeBytes"":1073741824,""creationData"":{""createOption"":""Empty""},""diskState"":""Unattached"",""LastOwnershipUpdateTime"":""2023-09-11T11:40:17.767Z"",""uniqueId"":""41e365ec-f22b-47ed-a8dc-4fea9c66c89d"",""diskIOPSReadWrite"":120,""diskMBpsReadWrite"":25,""tier"":""P1""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""vlad-dev"",""kubernetes.io-created-for-pvc-name"":""state-repository-simple-nifi-node-default-0"",""kubernetes.io-created-for-pv-name"":""pvc-5e9a4fc0-1dc5-42dc-9046-1aa9dbc63227"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2023-08-31"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""3""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-5f63e03a-acfc-4dda-82e9-146a29bd665e","datacluster-f8mdw-dynamic-pvc-5f63e03a-acfc-4dda-82e9-146a29bd665e","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2024-03-04T13:12:34.996Z"",""diskSizeGB"":15,""diskSizeBytes"":16106127360,""creationData"":{""createOption"":""Empty""},""diskState"":""Unattached"",""LastOwnershipUpdateTime"":""2024-03-04T14:58:11.776Z"",""uniqueId"":""1a6fd7dc-2025-4912-8780-46289155dcd6"",""diskIOPSReadWrite"":120,""diskMBpsReadWrite"":25,""tier"":""P3""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""mongodb-test"",""kubernetes.io-created-for-pvc-name"":""data-rs-oren-0"",""kubernetes.io-created-for-pv-name"":""pvc-5f63e03a-acfc-4dda-82e9-146a29bd665e"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2024-03-04"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""3""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-61f024b2-290f-4d3f-b6a2-8f3a3853aad5","datacluster-f8mdw-dynamic-pvc-61f024b2-290f-4d3f-b6a2-8f3a3853aad5","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2023-10-10T12:36:11.04Z"",""diskSizeGB"":2,""diskSizeBytes"":2147483648,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2023-10-10T12:38:46.883Z"",""diskState"":""Unattached"",""uniqueId"":""eac66bab-eacb-4a3c-b564-1cf36b2cfd37"",""diskMBpsReadWrite"":25,""diskIOPSReadWrite"":120,""tier"":""P1""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""kafka-infra-operator-strimzi"",""kubernetes.io-created-for-pvc-name"":""data-clinet-test-zookeeper-2"",""kubernetes.io-created-for-pv-name"":""pvc-61f024b2-290f-4d3f-b6a2-8f3a3853aad5"",""application"":""none"",""department"":""turkiz"",""cost_center"":""evasterias"",""created_on_date"":""2023-10-10"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""2""]","null"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/ARO-INFRA-LHYMEV9A-DATACLUSTER/providers/Microsoft.Compute/disks/datacluster-f8mdw-dynamic-pvc-633b706c-4f6b-4001-96e6-84f330d092b5","datacluster-f8mdw-dynamic-pvc-633b706c-4f6b-4001-96e6-84f330d092b5","microsoft.compute/disks","78820852-55fa-450b-908d-45c0d911e76b","","westeurope","aro-infra-lhymev9a-datacluster","156ff441-7bb5-41c1-a8da-67022c55bfa2","","{""name"":""Premium_LRS"",""tier"":""Premium""}","null","{""provisioningState"":""Succeeded"",""publicNetworkAccess"":""Enabled"",""networkAccessPolicy"":""AllowAll"",""encryption"":{""type"":""EncryptionAtRestWithPlatformKey""},""timeCreated"":""2023-06-29T13:11:16.4698542Z"",""diskSizeBytes"":536870912000,""diskSizeGB"":500,""creationData"":{""createOption"":""Empty""},""LastOwnershipUpdateTime"":""2023-06-29T13:40:36.1003443Z"",""diskState"":""Unattached"",""uniqueId"":""968f9137-99b8-4de5-a197-5feec6c8d93b"",""diskIOPSReadWrite"":2300,""diskMBpsReadWrite"":150,""tier"":""P20""}","{""environment"":""prd"",""kubernetes.io-created-for-pvc-namespace"":""default"",""kubernetes.io-created-for-pvc-name"":""data-strimzi-ephemeral-kafka-2"",""kubernetes.io-created-for-pv-name"":""pvc-633b706c-4f6b-4001-96e6-84f330d092b5"",""application"":""none"",""department"":""turkiz"",""created_on_date"":""2023-06-29"",""cost_center"":""evasterias"",""created_by"":""207209420@idf.il"",""CandidateDeletion"":""DeleteOver90Days""}","null","[""3""]","null"
